1,79664,49304
2,40460,24838,24982
3,27383,16809,16744,16666
4,21152,12849,12788,12817,12896
5,17354,10519,10342,10434,10510,10435
6,14898,8788,8812,8816,8940,8970,8893
7,13232,7858,7787,7743,7621,7953,7764,7732
8,12205,7090,7212,6961,7159,6927,7040,7023,6969
9,11355,6441,6304,6433,6335,6297,6350,6472,6478,6346
10,10726,5896,6119,5931,5870,5881,5956,5765,5836,5723,5902
11,10202,5212,5664,5400,5471,5477,5318,5543,5502,5567,5462,5485
12,9826,5288,5110,5389,4997,5252,5024,5261,5283,4945,4974,5215,4840
